"","lat","lon"
"610",33.7475203,-116.9719684
"611",33.7489954,-84.3879824
"612",42.245869,-84.4013462
"613",44.6704998,-70.1512169
"614",36.9685219,-86.4808043
"615",34.2010832,-118.5010942
"616",26.6514503,-80.2767327
"617",38.8816208,-77.0909809
"618",41.146763,-73.4948445
"619",40.7127753,-74.0059728
"620",34.2103894,-77.8868117
"621",44.9537029,-93.0899578
"622",36.778261,-119.4179324
"623",45.8982631,-77.2828772
"624",38.3498195,-81.6326234
"625",25.693713,-80.1628248
"626",41.0589855,-74.0218063
"627",35.4675602,-97.5164276
"628",41.49932,-81.6943605
"629",40.2671941,-86.1349019
"630",41.8781136,-87.6297982
"631",43.4577692,-88.837329
"632",33.7489954,-84.3879824
"633",4.7109886,-74.072092
"634",50.8503463,4.3517211
"635",29.7604267,-95.3698028
"636",40.7127753,-74.0059728
"637",39.8422093,-75.1969346
"638",38.4495688,-78.8689155
"639",39.9167783,-75.387693
"640",38.2526647,-85.7584557
"641",44.3148443,-85.6023643
"642",40.7127753,-74.0059728
"643",38.9071923,-77.0368707
"644",40.7127753,-74.0059728
"645",42.3600825,-71.0588801
"646",41.49932,-81.6943605
"647",43.2557206,-79.8711024
"648",27.6648274,-81.5157535
"649",42.5678534,-83.373339
"650",39.9741059,-74.1592278
"651",39.0256651,-77.0763669
"652",41.085652,-73.8584684
"653",40.3084762,-89.7004215
"654",40.6849626,-80.1071379
"655",41.2053599,-76.004923
"656",40.7127753,-74.0059728
"657",35.0843859,-106.650422
"658",35.1495343,-90.0489801
"659",36.0584021,-90.4973286
"660",44.0682019,-114.7420408
"661",29.4241219,-98.4936282
"662",35.79154,-78.7811169
"663",38.984652,-77.0947092
"664",40.6781784,-73.9441579
"665",42.2079017,-71.0040013
"666",41.3144966,-81.83569
"667",39.9525839,-75.1652215
"668",40.7127753,-74.0059728
"669",49.9473663,-119.5588208
"670",43.7153482,-72.307869
"671",44.6688524,-90.1717987
"672",39.9567548,-86.01335
"673",24.7135517,46.6752957
"674",33.7489954,-84.3879824
"675",39.6847822,-83.9296526
"676",33.7489954,-84.3879824
"677",32.7766642,-96.7969879
"678",42.4906231,-71.2760089
"679",41.2033216,-77.1945247
"680",38.6270025,-90.1994042
"681",40.7127753,-74.0059728
"682",44.0121221,-92.4801989
"683",-9.4438004,147.1802671
"684",39.5296329,-119.8138027
"685",30.3321838,-81.655651
"686",40.7127753,-74.0059728
"687",39.5744309,-106.0975203
"688",41.7360305,-72.795027
"689",38.9071923,-77.0368707
"690",37.8271784,-122.2913078
"691",42.4733688,-83.2218731
"692",40.3572976,-74.6672226
"693",39.9611755,-82.9987942
"694",29.7604267,-95.3698028
"695",40.4842027,-88.9936873
"696",41.6528052,-83.5378674
"697",30.3321838,-81.655651
"698",26.8222941,-80.107103
"699",36.8689554,-94.367996
"700",42.3600825,-71.0588801
"701",42.9956397,-71.4547891
"702",44.0121221,-92.4801989
"703",29.6498691,-90.1120696
"704",42.6151357,-77.0919056
"705",30.9842977,-91.9623327
"706",43.2081366,-71.5375718
"707",33.6845673,-117.8265049
"708",35.7795897,-78.6381787
"709",37.7749295,-122.4194155
"710",43.7844397,-88.7878678
"711",43.0389025,-87.9064736
"712",41.2459149,-75.8813075
"713",35.1495343,-90.0489801
"714",39.0997265,-94.5785667
"715",35.1495343,-90.0489801
"716",40.6022939,-75.4714098
"717",31.9685988,-99.9018131
"718",33.1192875,-97.0255641
"719",41.8781136,-87.6297982
"720",42.1945758,-122.7094767
"721",46.729553,-94.6858998
"722",39.168723,-75.7132641
"723",32.1656221,-82.9000751
"724",34.0522342,-118.2436849
"725",45.3149603,-95.6000349
"726",40.813616,-96.7025955
"727",29.3013479,-94.7976958
"728",38.0405837,-84.5037164
"729",33.7489954,-84.3879824
"730",41.652251,-4.7245321
"731",38.9784453,-76.4921829
"732",47.2472192,17.1489022
"733",42.3600825,-71.0588801
"734",28.5383355,-81.3792365
"735",44.6688524,-90.1717987
"736",46.729553,-94.6858998
"737",39.2903848,-76.6121893
"738",26.1275862,-80.2331036
"739",43.1565779,-77.6088465
"740",43.653226,-79.3831843
"741",37.9642529,-91.8318334
"742",40.4172871,-82.907123
"743",30.3321838,-81.655651
"744",40.6010681,-75.4751457
"745",36.778261,-119.4179324
"746",40.9867609,-75.1946248
"747",40.9867609,-75.1946248
"748",39.768403,-86.158068
